t wx wy wz ax ay az yaw pitch roll
0.2 -0.000122975 2.25474e-05 -3.23316e-05 -1.91846e-09 -1.18344e-09 9.8066 -8.00967e-10 7.45903e-10 9.05557e-11
0.201 -0.000122285 2.3007e-05 -3.41584e-05 -1.65491e-09 -1.18408e-09 9.8066 -8.02374e-10 7.55453e-10 2.2113e-11
0.202 -0.000121154 2.31364e-05 -3.31055e-05 -1.4443e-09 -1.18336e-09 9.8066 -8.03785e-10 7.65079e-10 -4.73501e-11
0.203 -0.00012272 2.24796e-05 -3.51427e-05 -1.27598e-09 -1.18182e-09 9.8066 -8.05201e-10 7.74776e-10 -1.17761e-10
0.204 -0.00012364 2.21306e-05 -3.39402e-05 -1.14157e-09 -1.17954e-09 9.8066 -8.06621e-10 7.84538e-10 -1.89045e-10
0.205 -0.000122932 2.21375e-05 -3.52721e-05 -1.03431e-09 -1.17689e-09 9.8066 -8.08044e-10 7.94359e-10 -2.61141e-10
0.206 -0.000123777 2.32433e-05 -3.49924e-05 -9.48799e-10 -1.07553e-09 9.8066 -8.09471e-10 8.04234e-10 -3.33668e-10
0.207 -0.000125497 2.34739e-05 -3.33605e-05 -8.80592e-10 -9.73754e-10 9.8066 -8.10901e-10 8.14157e-10 -4.06266e-10
0.208 -0.000124594 2.37317e-05 -3.39677e-05 -8.26247e-10 -8.71632e-10 9.8066 -8.12333e-10 8.24124e-10 -4.78589e-10
0.209 -0.000124196 2.38125e-05 -3.38898e-05 -7.83088e-10 -7.69391e-10 9.8066 -8.13768e-10 8.34131e-10 -5.50309e-10
0.21 -0.000122799 2.40006e-05 -3.35426e-05 -7.48711e-10 -6.66857e-10 9.8066 -8.15206e-10 8.44175e-10 -6.2111e-10
0.211 -0.000122718 2.4492e-05 -3.52617e-05 -7.21464e-10 -5.64224e-10 9.8066 -8.16646e-10 8.54251e-10 -6.90691e-10
0.212 -0.000125263 2.54596e-05 -3.57429e-05 -6.97097e-10 -4.61554e-10 9.8066 -8.18087e-10 8.64354e-10 -7.58763e-10
0.213 -0.000124874 2.52277e-05 -3.56014e-05 -6.25027e-10 -3.60058e-10 9.8066 -8.19531e-10 8.74463e-10 -8.25051e-10
0.214 -0.000124443 2.4577e-05 -3.4204e-05 -2.8197e-10 -2.61229e-10 9.8066 -8.20976e-10 8.84522e-10 -8.89292e-10
0.215 -0.000124659 2.46826e-05 -3.36116e-05 6.56748e-10 -1.59121e-10 9.8066 -8.22423e-10 8.94448e-10 -9.51243e-10
0.216 -0.00012435 2.54627e-05 -3.46947e-05 2.22796e-09 -4.04548e-11 9.8066 -8.2387e-10 9.04191e-10 -1.01067e-09
0.217 -0.000125557 2.56841e-05 -3.11302e-05 3.97973e-09 1.0132e-10 9.8066 -8.25319e-10 9.13784e-10 -1.06734e-09
0.218 -0.00012542 2.7034e-05 -3.26904e-05 5.24411e-09 2.56373e-10 9.8066 -8.26768e-10 9.23344e-10 -1.12102e-09
0.219 -0.000124335 2.78956e-05 -3.42015e-05 5.5996e-09 4.03043e-10 9.8066 -8.28219e-10 9.33016e-10 -1.1715e-09
0.22 -0.000123321 2.73398e-05 -3.40212e-05 5.11547e-09 5.23244e-10 9.8066 -8.29671e-10 9.42896e-10 -1.21855e-09
0.221 -0.000122557 2.69929e-05 -3.51988e-05 4.2088e-09 6.15261e-10 9.8066 -8.31124e-10 9.5301e-10 -1.26197e-09
0.222 -0.000123117 2.60409e-05 -3.71112e-05 3.28219e-09 6.92392e-10 9.8066 -8.32577e-10 9.63343e-10 -1.30159e-09
0.223 -0.000121229 2.61573e-05 -3.61756e-05 2.50362e-09 7.69498e-10 9.8066 -8.34032e-10 9.73869e-10 -1.33721e-09
0.225 -0.000120656 2.74411e-05 -3.8816e-05 1.4114e-09 8.597e-10 9.8066 -8.3695e-10 9.95287e-10 -1.39608e-09
0.226 -0.000122039 2.64968e-05 -3.8685e-05 1.04365e-09 8.73224e-10 9.8066 -8.38426e-10 1.00591e-09 -1.41948e-09
0.227 -0.000121869 2.70194e-05 -4.06722e-05 7.54892e-10 8.91163e-10 9.8066 -8.39921e-10 1.01632e-09 -1.43897e-09
0.228 -0.000124357 2.72994e-05 -4.10674e-05 5.29183e-10 9.12684e-10 9.8066 -8.4144e-10 1.02639e-09 -1.45461e-09
0.229 -0.000123257 2.85615e-05 -4.04155e-05 3.54007e-10 9.37284e-10 9.8066 -8.4299e-10 1.03603e-09 -1.46644e-09
0.23 -0.000123985 2.79456e-05 -4.09015e-05 2.19184e-10 9.64421e-10 9.8066 -8.44573e-10 1.04514e-09 -1.47453e-09
0.231 -0.000123581 2.89603e-05 -4.18241e-05 1.1674e-10 9.93864e-10 9.8066 -8.46195e-10 1.05364e-09 -1.47891e-09
0.232 -0.000124662 2.84432e-05 -4.13102e-05 4.00464e-11 1.02501e-09 9.8066 -8.4786e-10 1.06145e-09 -1.47962e-09
0.233 -0.00012563 3.07505e-05 -3.92803e-05 -1.60703e-11 1.05777e-09 9.8066 -8.49572e-10 1.06848e-09 -1.4767e-09
0.234 -0.000125442 3.07846e-05 -3.81672e-05 -5.56163e-11 1.09193e-09 9.8066 -8.51333e-10 1.07466e-09 -1.47017e-09
0.235 -0.000125225 3.14839e-05 -3.95769e-05 -8.20544e-11 1.12722e-09 9.8066 -8.53149e-10 1.07995e-09 -1.46007e-09
0.236 -0.000124802 3.09719e-05 -3.90965e-05 -9.86083e-11 1.16354e-09 9.8066 -8.55021e-10 1.08427e-09 -1.44642e-09
0.237 -0.000124094 3.18722e-05 -3.98706e-05 -1.15589e-10 1.20096e-09 9.8066 -8.56953e-10 1.08757e-09 -1.42923e-09
0.238 -0.000125098 3.1886e-05 -3.93219e-05 -1.78982e-10 1.24128e-09 9.8066 -8.58948e-10 1.08984e-09 -1.40852e-09
0.239 -0.000126661 3.39226e-05 -3.94528e-05 -3.92427e-10 1.28984e-09 9.8066 -8.61008e-10 1.09104e-09 -1.38432e-09
0.24 -0.000127418 3.23716e-05 -3.97073e-05 -8.55124e-10 1.35186e-09 9.8066 -8.63136e-10 1.09118e-09 -1.35665e-09
0.241 -0.000127688 3.32207e-05 -3.77333e-05 -1.53606e-09 1.42577e-09 9.8066 -8.65334e-10 1.09018e-09 -1.3255e-09
0.242 -0.00012721 3.28051e-05 -3.78496e-05 -2.21963e-09 1.50135e-09 9.8066 -8.67604e-10 1.08798e-09 -1.29089e-09
0.243 -0.000126238 3.31633e-05 -3.80996e-05 -2.61687e-09 1.56558e-09 9.8066 -8.69949e-10 1.0845e-09 -1.25282e-09
0.244 -0.000123603 3.38074e-05 -3.87775e-05 -2.58087e-09 1.61094e-09 9.8066 -8.7237e-10 1.07967e-09 -1.21127e-09
0.245 -0.000124085 3.2578e-05 -3.79684e-05 -2.24273e-09 1.51115e-09 9.8066 -8.74858e-10 1.07353e-09 -1.16666e-09
0.246 -0.000124195 3.29359e-05 -4.01117e-05 -1.82158e-09 1.40826e-09 9.8066 -8.77401e-10 1.06609e-09 -1.1194e-09
0.247 -0.000123841 3.17839e-05 -4.03954e-05 -1.45504e-09 1.30955e-09 9.8066 -8.79992e-10 1.05739e-09 -1.06985e-09
0.248 -0.000123832 3.2367e-05 -4.24193e-05 -1.15789e-09 1.21638e-09 9.8066 -8.82621e-10 1.04743e-09 -1.01835e-09
0.249 -0.000125068 3.30361e-05 -4.07859e-05 -9.17018e-10 1.12819e-09 9.8066 -8.85281e-10 1.03623e-09 -9.65236e-10
0.25 -0.00012598 3.31168e-05 -4.1948e-05 -7.2128e-10 1.0444e-09 9.8066 -8.87964e-10 1.02379e-09 -9.10804e-10
0.251 -0.000123248 3.43626e-05 -3.99092e-05 -5.61511e-10 9.64407e-10 9.8066 -8.90663e-10 1.01011e-09 -8.55338e-10
0.252 -0.000125062 3.16139e-05 -3.9635e-05 -4.30353e-10 8.87706e-10 9.8066 -8.93371e-10 9.95207e-10 -7.99107e-10
0.253 -0.000124597 3.1329e-05 -3.92949e-05 -3.21975e-10 8.13892e-10 9.8066 -8.96083e-10 9.79064e-10 -7.42357e-10
0.254 -0.000125259 3.00575e-05 -3.88413e-05 -2.31901e-10 7.42749e-10 9.8066 -8.98791e-10 9.61681e-10 -6.85324e-10
0.255 -0.000125277 2.84246e-05 -3.81969e-05 -1.56206e-10 6.73662e-10 9.8066 -9.01491e-10 9.43052e-10 -6.28226e-10
0.256 -0.000127147 2.76301e-05 -3.8076e-05 -9.1967e-11 6.06526e-10 9.8066 -9.04177e-10 9.23173e-10 -5.71272e-10
0.257 -0.000128307 2.90485e-05 -3.9075e-05 -3.67527e-11 5.41262e-10 9.8066 -9.06844e-10 9.02033e-10 -5.14654e-10
0.258 -0.000127413 2.90117e-05 -3.75461e-05 1.11605e-11 4.77383e-10 9.8066 -9.09488e-10 8.79626e-10 -4.58556e-10
0.259 -0.000128559 2.91012e-05 -3.74777e-05 5.40833e-11 4.14845e-10 9.8066 -9.12103e-10 8.55941e-10 -4.03151e-10
0.26 -0.00012824 2.87464e-05 -3.50126e-05 1.13752e-10 3.528e-10 9.8066 -9.14687e-10 8.30956e-10 -3.486e-10
0.261 -0.000128008 2.72796e-05 -3.62516e-05 3.3839e-10 2.89272e-10 9.8066 -9.17235e-10 8.04621e-10 -2.95058e-10
0.262 -0.000126689 2.63535e-05 -3.69861e-05 1.05063e-09 2.26351e-10 9.8066 -9.19742e-10 7.7685e-10 -2.42677e-10
0.263 -0.0001276 2.55032e-05 -3.71292e-05 2.41518e-09 1.24102e-10 9.8066 -9.22211e-10 7.4764e-10 -1.91768e-10
0.264 -0.000127894 2.60613e-05 -3.63195e-05 4.17422e-09 4.46898e-11 9.8066 -9.24641e-10 7.1705e-10 -1.42635e-10
0.265 -0.000128523 2.5742e-05 -3.55878e-05 5.68559e-09 -1.55942e-11 9.8066 -9.27034e-10 6.85231e-10 -9.5547e-11
0.269 -0.000127899 2.72789e-05 -3.5892e-05 4.4127e-09 -3.96628e-10 9.8066 -9.36253e-10 5.49041e-10 6.74665e-11
0.27 -0.000127621 2.64571e-05 -3.5572e-05 3.57336e-09 -5.31469e-10 9.8066 -9.38474e-10 5.1317e-10 1.00718e-10
0.271 -0.000127673 2.46866e-05 -3.54105e-05 2.89413e-09 -6.61783e-10 9.8066 -9.40664e-10 4.7662e-10 1.30519e-10
0.272 -0.000128106 2.27817e-05 -3.50629e-05 2.34952e-09 -7.86994e-10 9.8066 -9.42823e-10 4.39407e-10 1.56682e-10
0.273 -0.000128617 2.36732e-05 -3.45659e-05 1.91296e-09 -9.07996e-10 9.8066 -9.44952e-10 4.01546e-10 1.79002e-10
0.274 -0.000130119 2.25356e-05 -3.32403e-05 1.56301e-09 -1.02555e-09 9.8066 -9.47053e-10 3.6305e-10 1.97305e-10
0.275 -0.000130414 2.21491e-05 -3.31363e-05 1.28251e-09 -1.14042e-09 9.8066 -9.49125e-10 3.23936e-10 2.11405e-10
0.276 -0.000129417 2.38403e-05 -3.10803e-05 1.05773e-09 -1.25311e-09 9.8066 -9.5117e-10 2.84219e-10 2.21142e-10
0.277 -0.000129299 2.37171e-05 -3.36002e-05 8.77472e-10 -1.36416e-09 9.8066 -9.53189e-10 2.43915e-10 2.26356e-10
0.278 -0.000129292 2.21762e-05 -3.0498e-05 7.3307e-10 -1.47358e-09 9.8066 -9.55182e-10 2.03043e-10 2.26892e-10
0.279 -0.000128015 2.25117e-05 -3.08624e-05 6.17249e-10 -1.58178e-09 9.8066 -9.5715e-10 1.61618e-10 2.22608e-10
0.28 -0.000128334 2.11844e-05 -3.30884e-05 5.2441e-10 -1.68918e-09 9.8066 -9.59095e-10 1.19658e-10 2.13366e-10
0.281 -0.000128987 2.35458e-05 -3.22154e-05 4.50083e-10 -1.79558e-09 9.8066 -9.61016e-10 7.71819e-11 1.99035e-10
0.283 -0.000126881 2.37162e-05 -2.96632e-05 3.42649e-10 -2.0068e-09 9.8066 -9.64792e-10 -9.25156e-12 1.54614e-10
0.284 -0.000127346 2.3641e-05 -3.00476e-05 2.7191e-10 -1.89704e-09 9.8066 -9.66645e-10 -5.30758e-11 1.24984e-10
0.285 -0.000130324 2.39646e-05 -2.8591e-05 1.78895e-10 -1.79041e-09 9.8066 -9.6847e-10 -9.71446e-11 9.11429e-11
0.286 -0.00012939 2.23169e-05 -2.8546e-05 -2.04093e-11 -1.68259e-09 9.8066 -9.70266e-10 -1.41326e-10 5.35915e-11
0.287 -0.000127798 2.13483e-05 -2.89712e-05 -4.40596e-10 -1.56696e-09 9.8066 -9.72029e-10 -1.85492e-10 1.27961e-11
0.288 -0.000131713 2.15113e-05 -2.98911e-05 -1.11152e-09 -1.44204e-09 9.8066 -9.73757e-10 -2.29548e-10 -3.08059e-11
0.289 -0.000130216 2.29687e-05 -3.05391e-05 -1.88175e-09 -1.31487e-09 9.8066 -9.75448e-10 -2.73435e-10 -7.67996e-11
0.29 -0.000130369 2.35762e-05 -2.90372e-05 -2.46621e-09 -1.19787e-09 9.8066 -9.77099e-10 -3.17113e-10 -1.24786e-10
0.291 -0.00012995 2.39723e-05 -3.05218e-05 -2.64214e-09 -1.10164e-09 9.8066 -9.78708e-10 -3.60536e-10 -1.74405e-10
0.292 -0.000131542 2.35502e-05 -3.18893e-05 -2.42913e-09 -1.02662e-09 9.8066 -9.80273e-10 -4.03634e-10 -2.25309e-10
0.293 -0.000130092 2.29109e-05 -3.19171e-05 -2.04889e-09 -9.63884e-10 9.8066 -9.8179e-10 -4.46331e-10 -2.77178e-10
0.294 -0.000128867 2.26138e-05 -3.25246e-05 -1.69242e-09 -9.0403e-10 9.8066 -9.83259e-10 -4.88549e-10 -3.2973e-10
0.295 -0.000128525 2.35101e-05 -3.22226e-05 -1.40814e-09 -8.43414e-10 9.8066 -9.84676e-10 -5.30221e-10 -3.82682e-10
0.296 -0.000127754 2.37269e-05 -3.22343e-05 -1.18579e-09 -7.81822e-10 9.8066 -9.8604e-10 -5.7128e-10 -4.35781e-10
0.297 -0.000128635 2.1476e-05 -3.50046e-05 -1.01311e-09 -7.19825e-10 9.8066 -9.87349e-10 -6.11667e-10 -4.88787e-10
0.298 -0.00012808 2.07593e-05 -3.52866e-05 -8.80031e-10 -6.57461e-10 9.8066 -9.886e-10 -6.51325e-10 -5.4147e-10
0.299 -0.00012873 2.3083e-05 -3.57675e-05 -7.7872e-10 -5.94972e-10 9.8066 -9.89793e-10 -6.902e-10 -5.93619e-10
0.3 -0.00013043 2.27526e-05 -3.64953e-05 -7.02746e-10 -5.32527e-10 9.8066 -9.90924e-10 -7.2824e-10 -6.45034e-10
0.301 -0.000128061 2.392e-05 -3.49491e-05 -6.47019e-10 -4.70382e-10 9.8066 -9.91992e-10 -7.65398e-10 -6.95526e-10
0.302 -0.000127758 2.19938e-05 -3.52392e-05 -6.07434e-10 -4.08359e-10 9.8066 -9.92996e-10 -8.01625e-10 -7.4492e-10
0.303 -0.000126428 2.21896e-05 -3.17428e-05 -5.80702e-10 -3.46681e-10 9.8066 -9.93934e-10 -8.36879e-10 -7.93049e-10
0.305 -0.000123985 2.66718e-05 -3.10935e-05 -5.56102e-10 -2.24358e-10 9.8066 -9.95604e-10 -9.04299e-10 -8.84894e-10
0.306 -0.000124555 2.72154e-05 -3.00941e-05 -5.54185e-10 -1.63725e-10 9.8066 -9.96334e-10 -9.36386e-10 -9.28324e-10
0.307 -0.000125126 2.80301e-05 -2.86288e-05 -5.50398e-10 -1.03601e-10 9.8066 -9.96991e-10 -9.67347e-10 -9.69914e-10
0.308 -0.00012822 2.65161e-05 -2.82957e-05 -4.60087e-10 -4.5877e-11 9.8066 -9.97574e-10 -9.97173e-10 -1.00954e-09
0.309 -0.000128134 2.6519e-05 -2.84006e-05 -8.64992e-12 9.42019e-12 9.8066 -9.98082e-10 -1.0259e-09 -1.04709e-09
0.31 -0.000129385 2.88455e-05 -2.93654e-05 1.09329e-09 7.08443e-11 9.8066 -9.98512e-10 -1.05356e-09 -1.08246e-09
0.311 -0.00012647 2.8369e-05 -2.86875e-05 2.75123e-09 1.51486e-10 9.8066 -9.98865e-10 -1.08017e-09 -1.11554e-09
0.312 -0.000125517 2.82533e-05 -2.67135e-05 4.41285e-09 2.53765e-10 9.8066 -9.99139e-10 -1.10564e-09 -1.14627e-09
0.313 -0.000125164 2.76554e-05 -2.66155e-05 5.43353e-09 3.63736e-10 9.8066 -9.99332e-10 -1.12979e-09 -1.17451e-09
0.314 -0.000126958 2.79307e-05 -2.68237e-05 5.51511e-09 4.59491e-10 9.8066 -9.99443e-10 -1.15248e-09 -1.20016e-09
0.315 -0.000126996 2.94898e-05 -2.67756e-05 4.84854e-09 5.25852e-10 9.8066 -9.99472e-10 -1.17359e-09 -1.22315e-09
0.316 -0.000128179 2.8397e-05 -2.74852e-05 3.8831e-09 5.66395e-10 9.8066 -9.99417e-10 -1.19309e-09 -1.24337e-09
0.317 -0.00012618 2.89562e-05 -2.83758e-05 2.96714e-09 5.96184e-10 9.8066 -9.99278e-10 -1.21099e-09 -1.26078e-09
0.318 -0.000127496 3.20656e-05 -2.88737e-05 2.20988e-09 6.28129e-10 9.8066 -9.99053e-10 -1.22727e-09 -1.27529e-09
0.319 -0.000125112 3.2553e-05 -3.02172e-05 1.5979e-09 6.6483e-10 9.8066 -9.98742e-10 -1.24194e-09 -1.28684e-09
0.32 -0.000127597 3.48338e-05 -3.06948e-05 1.10282e-09 7.05559e-10 9.8066 -9.98343e-10 -1.25502e-09 -1.29536e-09
0.321 -0.000128168 3.50042e-05 -2.932e-05 7.0152e-10 7.4937e-10 9.8066 -9.97855e-10 -1.26649e-09 -1.3008e-09
0.322 -0.000128434 3.59045e-05 -2.99983e-05 3.75329e-10 7.95537e-10 9.8066 -9.97278e-10 -1.27636e-09 -1.3031e-09
0.323 -0.000128176 3.31103e-05 -2.88807e-05 1.09338e-10 8.43551e-10 9.8066 -9.96611e-10 -1.28464e-09 -1.3022e-09
0.324 -0.000131545 3.48789e-05 -2.85696e-05 -1.08502e-10 8.92978e-10 9.8066 -9.95853e-10 -1.2913e-09 -1.29807e-09
0.325 -0.000130781 3.53655e-05 -2.6257e-05 -2.87596e-10 9.43505e-10 9.8066 -9.95003e-10 -1.29636e-09 -1.29065e-09
0.326 -0.000131716 3.69297e-05 -2.75257e-05 -4.35776e-10 9.94698e-10 9.8066 -9.9406e-10 -1.29981e-09 -1.2799e-09
0.327 -0.000132075 3.6612e-05 -2.73412e-05 -5.5928e-10 1.04657e-09 9.8066 -9.93024e-10 -1.30163e-09 -1.26577e-09
0.328 -0.000132531 3.69737e-05 -2.53705e-05 -6.62901e-10 1.09877e-09 9.8066 -9.91895e-10 -1.30182e-09 -1.24822e-09
0.329 -0.000133497 3.71606e-05 -2.59986e-05 -7.5059e-10 1.15128e-09 9.8066 -9.9067e-10 -1.30037e-09 -1.22722e-09
0.33 -0.000131362 3.75521e-05 -2.54478e-05 -8.25593e-10 1.20394e-09 9.8066 -9.8935e-10 -1.29728e-09 -1.20274e-09
0.332 -0.000129736 3.88944e-05 -2.65296e-05 -9.65359e-10 1.31011e-09 9.8066 -9.86423e-10 -1.2861e-09 -1.14317e-09
0.333 -0.000130355 3.73739e-05 -2.76357e-05 -1.10761e-09 1.3667e-09 9.8066 -9.84814e-10 -1.27795e-09 -1.10803e-09
0.334 -0.000128587 3.45171e-05 -2.64401e-05 -1.43177e-09 1.43264e-09 9.8066 -9.83107e-10 -1.26804e-09 -1.0693e-09
0.335 -0.000126858 3.37415e-05 -2.66055e-05 -2.01403e-09 1.51173e-09 9.8066 -9.81302e-10 -1.25634e-09 -1.02694e-09
0.336 -0.000126046 3.48834e-05 -2.58892e-05 -2.77342e-09 1.60005e-09 9.8066 -9.79399e-10 -1.24286e-09 -9.80945e-10
0.337 -0.000126217 3.52188e-05 -2.77199e-05 -3.4567e-09 1.68613e-09 9.8066 -9.77397e-10 -1.22763e-09 -9.31267e-10
0.338 -0.000125818 3.13884e-05 -3.0471e-05 -3.79156e-09 1.7574e-09 9.8066 -9.75295e-10 -1.21068e-09 -8.77888e-10
0.339 -0.0001266 3.04275e-05 -3.28197e-05 -3.69865e-09 1.80931e-09 9.8066 -9.73093e-10 -1.19202e-09 -8.20772e-10
0.34 -0.000124218 3.17396e-05 -3.1573e-05 -3.34791e-09 1.84752e-09 9.8066 -9.70791e-10 -1.17163e-09 -7.59892e-10
0.341 -0.000124814 3.44037e-05 -3.02291e-05 -2.92385e-09 1.78626e-09 9.8066 -9.68396e-10 -1.14964e-09 -6.95549e-10
0.342 -0.000123223 3.48571e-05 -3.12717e-05 -2.56832e-09 1.73065e-09 9.8066 -9.65915e-10 -1.12617e-09 -6.28005e-10
0.343 -0.000125033 3.5414e-05 -3.09432e-05 -2.25755e-09 1.63389e-09 9.8066 -9.63351e-10 -1.10141e-09 -5.57666e-10
0.344 -0.000124567 3.65195e-05 -3.10844e-05 -2.00197e-09 1.54258e-09 9.8066 -9.60705e-10 -1.07554e-09 -4.84901e-10
0.345 -0.000125411 3.65559e-05 -3.2796e-05 -1.79057e-09 1.45594e-09 9.8066 -9.5798e-10 -1.04872e-09 -4.10063e-10
0.346 -0.000126802 3.81895e-05 -3.42598e-05 -1.61482e-09 1.37328e-09 9.8066 -9.55176e-10 -1.02111e-09 -3.33477e-10
0.347 -0.00012718 3.69588e-05 -3.31919e-05 -1.46759e-09 1.2943e-09 9.8066 -9.52294e-10 -9.9286e-10 -2.55451e-10
0.348 -0.000126554 3.65658e-05 -2.94464e-05 -1.34346e-09 1.21843e-09 9.8066 -9.49336e-10 -9.64114e-10 -1.76273e-10
0.35 -0.000127723 4.0066e-05 -2.97123e-05 -1.14683e-09 1.07489e-09 9.8066 -9.43191e-10 -9.05649e-10 -1.55179e-11
0.351 -0.000125487 4.12186e-05 -2.7765e-05 -1.06808e-09 1.00647e-09 9.8066 -9.40005e-10 -8.76169e-10 6.55677e-11
0.352 -0.000126265 3.95769e-05 -2.78351e-05 -9.98949e-10 9.39958e-10 9.8066 -9.36744e-10 -8.46672e-10 1.46822e-10
0.353 -0.00012595 4.08817e-05 -2.60258e-05 -9.37596e-10 8.75215e-10 9.8066 -9.33407e-10 -8.17262e-10 2.28036e-10
0.354 -0.000125061 4.26922e-05 -2.68753e-05 -8.80703e-10 8.11941e-10 9.8066 -9.29996e-10 -7.88038e-10 3.0901e-10
0.355 -0.000125763 4.26193e-05 -2.74783e-05 -7.87168e-10 7.48746e-10 9.8066 -9.26509e-10 -7.59106e-10 3.8956e-10
0.356 -0.000126296 4.31152e-05 -2.96051e-05 -4.54241e-10 6.84017e-10 9.8066 -9.22946e-10 -7.30602e-10 4.69505e-10
0.357 -0.000125645 4.40142e-05 -2.8848e-05 4.47912e-10 6.22579e-10 9.8066 -9.19306e-10 -7.02686e-10 5.48671e-10
0.358 -0.000125931 4.51925e-05 -2.95188e-05 2.00077e-09 5.77176e-10 9.8066 -9.1559e-10 -6.75489e-10 6.26897e-10
0.359 -0.000127496 4.53745e-05 -2.97153e-05 3.79534e-09 5.55718e-10 9.8066 -9.11797e-10 -6.49057e-10 7.04019e-10
0.36 -0.000127597 4.43123e-05 -2.81659e-05 5.16394e-09 5.4974e-10 9.8066 -9.07926e-10 -6.23344e-10 7.79908e-10
0.361 -0.000126351 4.5402e-05 -2.84365e-05 5.6441e-09 5.38553e-10 9.8066 -9.03977e-10 -5.98267e-10 8.54459e-10
0.362 -0.00012586 4.63786e-05 -2.98799e-05 5.25713e-09 5.02537e-10 9.8066 -8.99949e-10 -5.73782e-10 9.27526e-10
0.363 -0.00012733 4.52862e-05 -2.97191e-05 4.37723e-09 3.86494e-10 9.8066 -8.95846e-10 -5.49835e-10 9.98854e-10
0.364 -0.000127667 4.45683e-05 -2.86773e-05 3.4466e-09 2.54281e-10 9.8066 -8.91672e-10 -5.26418e-10 1.06814e-09
0.366 -0.000125962 4.41938e-05 -3.05392e-05 2.02282e-09 -6.51996e-12 9.8066 -8.83124e-10 -4.81193e-10 1.1996e-09
0.367 -0.000125072 4.20169e-05 -3.19397e-05 1.51477e-09 -1.29244e-10 9.8066 -8.78756e-10 -4.59393e-10 1.26128e-09
0.368 -0.000124914 4.26115e-05 -2.87067e-05 1.10822e-09 -2.482e-10 9.8066 -8.74329e-10 -4.38138e-10 1.31993e-09
0.369 -0.000123591 4.42203e-05 -2.80904e-05 7.82833e-10 -3.63685e-10 9.8066 -8.69846e-10 -4.17427e-10 1.37535e-09
0.37 -0.000122687 4.49689e-05 -2.84449e-05 5.22438e-10 -4.76768e-10 9.8066 -8.6531e-10 -3.97257e-10 1.42733e-09
0.371 -0.000122565 4.44109e-05 -2.7458e-05 3.14254e-10 -5.8773e-10 9.8066 -8.60722e-10 -3.77624e-10 1.47566e-09
0.372 -0.000122549 4.4156e-05 -2.84104e-05 1.47799e-10 -6.96908e-10 9.8066 -8.56086e-10 -3.58522e-10 1.52015e-09
0.373 -0.000122962 4.31712e-05 -2.92922e-05 1.47717e-11 -8.04662e-10 9.8066 -8.51404e-10 -3.39943e-10 1.56063e-09
0.374 -0.000123601 4.30377e-05 -2.77958e-05 -9.15848e-11 -9.11369e-10 9.8066 -8.46677e-10 -3.21878e-10 1.59692e-09
0.375 -0.0001235 4.32858e-05 -2.91037e-05 -1.76447e-10 -1.01697e-09 9.8066 -8.41908e-10 -3.04316e-10 1.62886e-09
0.376 -0.000121784 4.3972e-05 -2.97928e-05 -2.44251e-10 -1.12179e-09 9.8066 -8.37098e-10 -2.87246e-10 1.65628e-09
0.377 -0.000124946 4.30838e-05 -2.80186e-05 -2.98287e-10 -1.22598e-09 9.8066 -8.3225e-10 -2.70657e-10 1.67904e-09
0.379 -0.000124319 4.37789e-05 -2.96531e-05 -3.83479e-10 -1.43246e-09 9.8066 -8.22446e-10 -2.38859e-10 1.71001e-09
0.38 -0.000123034 4.34669e-05 -2.96613e-05 -4.6432e-10 -1.53331e-09 9.8066 -8.17492e-10 -2.23597e-10 1.71796e-09
0.381 -0.000123605 4.19383e-05 -3.0712e-05 -6.83165e-10 -1.62687e-09 9.8066 -8.12507e-10 -2.08699e-10 1.7207e-09
0.382 -0.000123987 4.09286e-05 -2.87016e-05 -1.14499e-09 -1.70782e-09 9.8066 -8.07491e-10 -1.94127e-10 1.71811e-09
0.385 -0.000122747 3.96835e-05 -3.26164e-05 -3.0191e-09 -1.92053e-09 9.8066 -7.92272e-10 -1.52408e-10 1.67729e-09
0.386 -0.000123453 3.91211e-05 -3.03771e-05 -3.04965e-09 -2.0168e-09 9.8066 -7.87147e-10 -1.39244e-10 1.65234e-09
0.387 -0.000124137 4.08766e-05 -3.29747e-05 -2.73941e-09 -2.12992e-09 9.8066 -7.81997e-10 -1.26451e-10 1.62157e-09
0.388 -0.000124305 4.16848e-05 -3.08017e-05 -2.33033e-09 -2.08277e-09 9.8066 -7.76824e-10 -1.13997e-10 1.58542e-09
0.389 -0.000124883 4.16702e-05 -2.97185e-05 -1.96999e-09 -2.0399e-09 9.8066 -7.71631e-10 -1.01851e-10 1.54432e-09
0.39 -0.000123873 4.21376e-05 -3.07608e-05 -1.68059e-09 -1.99858e-09 9.8066 -7.66419e-10 -8.99857e-11 1.49863e-09
0.391 -0.00012443 4.18987e-05 -3.01456e-05 -1.4496e-09 -1.95889e-09 9.8066 -7.6119e-10 -7.83789e-11 1.44872e-09
0.393 -0.000123441 4.1204e-05 -2.98963e-05 -1.11831e-09 -1.88534e-09 9.8066 -7.50684e-10 -5.58627e-11 1.33748e-09
0.394 -0.000119403 4.03162e-05 -3.14254e-05 -1.00123e-09 -1.85133e-09 9.8066 -7.4541e-10 -4.49191e-11 1.27673e-09
0.395 -0.000119911 3.86611e-05 -3.18852e-05 -9.07921e-10 -1.81938e-09 9.8066 -7.40123e-10 -3.41648e-11 1.2129e-09
